DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
09-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.68,1.68,1.68,1.53,0.15,9.80%,"11,300",-
09-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
09-Jun-20,UNGA,Unga Group Ltd,26.1,37,30,30,30,30,-,-,-,-
10-Jun-20,BOC,BOC Kenya Plc,53,72,57.5,58,57.75,58,-0.25,0.43%,200,-
10-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,319,320,320,319.75,0.25,0.08%,"2,700",-
10-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,"21,700",-
10-Jun-20,EABL,East African Breweries Ltd,135,222.25,166,172,166,166,-,-,"68,700",-
10-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.84,1.84,1.84,1.68,0.16,9.52%,"106,800",-
10-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
10-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.6,30,29.9,30,-0.1,0.33%,"2,100",-
11-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
11-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"1,200",-
11-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.6,9,9,9,-,-,"54,400",-
11-Jun-20,EABL,East African Breweries Ltd,135,222.25,168,172,169,166,3,1.81%,"180,500",-
11-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.84,2.01,1.99,1.84,0.15,8.15%,"263,700",-
11-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
11-Jun-20,UNGA,Unga Group Ltd,26.1,37,28.8,28.8,28.8,29.9,-1.1,3.68%,600,-
12-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
12-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"161,300",-
12-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,"10,400",-
12-Jun-20,EABL,East African Breweries Ltd,135,222.25,166.25,170,168.5,169,-0.5,0.30%,"121,300",-
12-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.8,2,1.83,1.99,-0.16,8.04%,"84,500",-
12-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
12-Jun-20,UNGA,Unga Group Ltd,26.1,36.5,28.8,28.8,28.8,28.8,-,-,-,-
15-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
15-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"1,200",-
15-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.9,9.36,9,9,-,-,"34,100",-
15-Jun-20,EABL,East African Breweries Ltd,135,222.25,168.5,170,168.5,168.5,-,-,"448,800",-
15-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.65,1.99,1.68,1.83,-0.15,8.20%,"42,700",-
15-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
15-Jun-20,UNGA,Unga Group Ltd,26.1,37,28.8,28.8,28.8,28.8,-,-,-,-
16-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
16-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,319,320,320,320,-,-,"2,200",-
16-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,-,-
16-Jun-20,EABL,East African Breweries Ltd,135,222.25,170,172,170,168.5,1.5,0.89%,"52,200",-
16-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.52,1.7,1.54,1.68,-0.14,8.33%,"99,200",-
16-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
16-Jun-20,UNGA,Unga Group Ltd,26.1,37,29,30,29.45,28.8,0.65,2.26%,"29,700",-
17-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
17-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"2,100",-
17-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,"20,800",-
17-Jun-20,EABL,East African Breweries Ltd,135,222.25,170,175,171.75,170,1.75,1.03%,"497,400",-
17-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.4,1.68,1.49,1.54,-0.05,3.25%,"47,400",-
17-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
17-Jun-20,UNGA,Unga Group Ltd,26.1,37,29.45,29.45,29.45,29.45,-,-,-,-
18-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
18-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"21,000",-
18-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.2,9.16,9,0.16,1.78%,600,-
18-Jun-20,EABL,East African Breweries Ltd,135,222.25,172,175,174.75,171.75,3,1.75%,"55,000",-
18-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.49,1.55,1.53,1.49,0.04,2.68%,"16,800",-
18-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
18-Jun-20,UNGA,Unga Group Ltd,26.1,36.5,29.45,29.45,29.45,29.45,-,-,-,-
19-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
19-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,313,320,315.75,320,-4.25,1.33%,"34,900",-
19-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9.16,-0.16,1.75%,"9,500",-
19-Jun-20,EABL,East African Breweries Ltd,135,222.25,173,175,175,174.75,0.25,0.14%,"40,000",-
19-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.51,1.65,1.53,1.53,-,-,"16,100",-
19-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
19-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.6,29.45,28.75,29.45,-0.7,2.38%,800,-
22-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
22-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,315,316,315,315.75,-0.75,0.24%,"105,100",-
22-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,700,-
22-Jun-20,EABL,East African Breweries Ltd,135,222.25,174.5,176,175,175,-,-,"505,200",-
22-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.51,1.65,1.56,1.53,0.03,1.96%,"68,600",-
22-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
22-Jun-20,UNGA,Unga Group Ltd,26.1,36.5,28.75,28.75,28.75,28.75,-,-,-,-
23-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
23-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,310,315.5,315,315,-,-,"45,900",-
23-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,-,-
23-Jun-20,EABL,East African Breweries Ltd,135,222.25,172,175,175,175,-,-,"129,400",-
23-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.41,1.62,1.45,1.56,-0.11,7.05%,"184,900",-
23-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
23-Jun-20,UNGA,Unga Group Ltd,26.1,36.5,28.75,28.75,28.75,28.75,-,-,-,-
24-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
24-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,310,316,310.25,315,-4.75,1.51%,"313,800",-
24-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.5,9,8.76,9,-0.24,2.67%,400,-
24-Jun-20,EABL,East African Breweries Ltd,135,222.25,172,176,174.75,175,-0.25,0.14%,"224,600",-
24-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.4,1.45,1.42,1.45,-0.03,2.07%,"12,200",-
24-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
24-Jun-20,UNGA,Unga Group Ltd,26.1,36.5,29.45,29.45,29.45,28.75,0.7,2.43%,"1,200",-
25-Jun-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
25-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,305,315,310,310.25,-0.25,0.08%,"86,300",-
25-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.76,8.76,8.76,8.76,-,-,-,-
25-Jun-20,EABL,East African Breweries Ltd,135,222.25,172,174.5,173,174.75,-1.75,1.00%,"68,300",-
25-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.43,1.43,1.43,1.42,0.01,0.70%,"29,500",-
25-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
25-Jun-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29.45,-0.45,1.53%,"2,000",-
26-Jun-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.75,-0.25,0.43%,"1,300",-
26-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,310,10,3.23%,100,-
26-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.2,9.08,8.76,0.32,3.65%,700,-
26-Jun-20,EABL,East African Breweries Ltd,135,222.25,168,173.5,170,173,-3,1.73%,"84,300",-
26-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.4,1.45,1.42,1.43,-0.01,0.70%,"18,400",-
26-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
26-Jun-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-
29-Jun-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,"1,100",-
29-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,100,-
29-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.6,9,8.84,9.08,-0.24,2.64%,"2,400",-
29-Jun-20,EABL,East African Breweries Ltd,135,222.25,168.5,172,170.25,170,0.25,0.15%,"395,500",-
29-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.5,1.5,1.5,1.42,0.08,5.63%,300,-
29-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
29-Jun-20,UNGA,Unga Group Ltd,26.1,37,29.1,29.1,29.1,29,0.1,0.34%,100,-
30-Jun-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,100,-
30-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,310,319,317.75,320,-2.25,0.70%,"3,200",-
30-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.5,8.7,8.56,8.84,-0.28,3.17%,"18,300",-
30-Jun-20,EABL,East African Breweries Ltd,135,222.25,160,170,162.5,170.25,-7.75,4.55%,"263,500",-
30-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.56,1.6,1.57,1.5,0.07,4.67%,"2,900",-
30-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
30-Jun-20,UNGA,Unga Group Ltd,26.1,37,29.8,29.8,29.8,29.1,0.7,2.41%,100,-
01-Jul-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,200,-
01-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,317,317,317,317.75,-0.75,0.24%,200,-
01-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9.2,9.2,9.2,8.56,0.64,7.48%,700,-
01-Jul-20,EABL,East African Breweries Ltd,135,222.25,162.25,164,162.25,162.5,-0.25,0.15%,6000,-
01-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.42,1.6,1.48,1.57,-0.09,5.73%,134700,-
01-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
01-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.8,29.8,29.8,29.8,-,-,-,-
02-Jul-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
02-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310.5,310.5,310.5,317,-6.5,2.05%,200,-
02-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9.2,9.16,9.2,-0.04,0.43%,4500,-
02-Jul-20,EABL,East African Breweries Ltd,135,222.25,162.25,162.5,162.5,162.25,0.25,0.15%,12500,-
02-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.35,1.45,1.41,1.48,-0.07,4.73%,8300,-
02-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
02-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.8,0.05,0.17%,2500,-
03-Jul-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
03-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,311.5,310,310.5,-0.5,0.16%,25300,-
03-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9.12,9.12,9.12,9.16,-0.04,0.44%,4300,-
03-Jul-20,EABL,East African Breweries Ltd,135,222.25,162.5,162.5,162.5,162.5,-,-,300,-
03-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.28,1.5,1.39,1.41,-0.02,1.42%,32100,-
03-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
03-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-
06-Jul-20,BOC,BOC Kenya Plc,53,72,53,57.5,54,57.5,-3.5,6.09%,500,-
06-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,316,316,316,310,6,1.94%,100,-
06-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9.12,9.14,9.12,9.12,-,-,1100,-
06-Jul-20,EABL,East African Breweries Ltd,135,222.25,155,162.5,157.25,162.5,-5.25,3.23%,427500,-
06-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.52,1.5,1.39,0.11,7.91%,61700,-
06-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
06-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-
07-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
07-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,310.5,310,316,-6,1.90%,18000,-
07-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9.12,9.12,9.12,9.12,-,-,-,-
07-Jul-20,EABL,East African Breweries Ltd,135,222.25,155,160,156.5,157.25,-0.75,0.48%,96500,-
07-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.49,1.6,1.53,1.5,0.03,2.00%,96200,-
07-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
07-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-
08-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
08-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,305,316,310.5,310,0.5,0.16%,200,-
08-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9.12,-0.12,1.32%,2500,-
08-Jul-20,EABL,East African Breweries Ltd,135,222.25,159,160,159.25,156.5,2.75,1.76%,384000,-
08-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.55,1.6,1.55,1.53,0.02,1.31%,22600,-
08-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
08-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,300,-
09-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,54,1,1.85%,1800,-
09-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,310,310,310.5,-0.5,0.16%,100,-
09-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,2700,-
09-Jul-20,EABL,East African Breweries Ltd,135,222.25,158,165,158.25,159.25,-1,0.63%,126700,-
09-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.46,1.6,1.51,1.55,-0.04,2.58%,25500,-
09-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
09-Jul-20,UNGA,Unga Group Ltd,26.1,35,29.85,29.85,29.85,29.85,-,-,-,-
10-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
10-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,900,-
10-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,14200,-
10-Jul-20,EABL,East African Breweries Ltd,135,222.25,158,159,158,158.25,-0.25,0.16%,1374400,-
10-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.4,1.55,1.41,1.51,-0.1,6.62%,16600,-
10-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
10-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,29.85,29.85,29.85,29.85,-,-,-,-
13-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
13-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,305,310,309.5,310,-0.5,0.16%,6500,-
13-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3200,-
13-Jul-20,EABL,East African Breweries Ltd,135,222.25,157,158,157.75,158,-0.25,0.16%,1600,-
13-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.4,1.54,1.48,1.41,0.07,4.96%,3400,-
13-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
13-Jul-20,UNGA,Unga Group Ltd,26.1,35,28.05,28.05,28.05,29.85,-1.8,6.03%,100,-
14-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
14-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,309.5,0.5,0.16%,22900,-
14-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,900,-
14-Jul-20,EABL,East African Breweries Ltd,135,222.25,156,157.75,156.5,157.75,-1.25,0.79%,170800,-
14-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.5,1.54,1.52,1.48,0.04,2.70%,12300,-
14-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
14-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,400,-
15-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
15-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,316,310,310,-,-,5300,-
15-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,-,-
15-Jul-20,EABL,East African Breweries Ltd,135,222.25,156.5,158,156.5,156.5,-,-,100500,-
15-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.41,1.52,1.44,1.52,-0.08,5.26%,54400,-
15-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
15-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
16-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
16-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,310,310,310,-,-,389300,-
16-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3300,-
16-Jul-20,EABL,East African Breweries Ltd,135,222.25,155.25,169,156.75,156.5,0.25,0.16%,4500,-
16-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.3,1.46,1.35,1.44,-0.09,6.25%,32400,-
16-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
16-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
17-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,55,-1,1.82%,800,-
17-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,309.75,310,310,310,-,-,30800,-
17-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3800,-
17-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,160,160,156.75,3.25,2.07%,700,-
17-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.43,1.43,1.35,0.08,5.93%,11500,-
17-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
17-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
20-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
20-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,1000400,-
20-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,2000,-
20-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,163,160.25,160,0.25,0.16%,90400,-
20-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.51,1.45,1.43,0.02,1.40%,65000,-
20-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
20-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
21-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
21-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,154800,-
21-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.5,8.98,8.94,9,-0.06,0.67%,5100,-
21-Jul-20,EABL,East African Breweries Ltd,135,222.25,161,162,161,160.25,0.75,0.47%,2600,-
21-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.53,1.5,1.45,0.05,3.45%,13600,-
21-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
21-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
22-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,100,-
22-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,200,-
22-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.9,8.9,8.9,8.94,-0.04,0.45%,300,-
22-Jul-20,EABL,East African Breweries Ltd,135,222.25,160.25,165,161,161,-,-,158300,-
22-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.45,1.51,1.45,1.5,-0.05,3.33%,37100,-
22-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
22-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28,28,28,28.05,-0.05,0.18%,100,-
23-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
23-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,312,311,310,1,0.32%,400,-
23-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.14,8.96,8.86,8.9,-0.04,0.45%,1000,-
23-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,168.25,160.25,161,-0.75,0.47%,305300,-
23-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.51,1.49,1.45,0.04,2.76%,2600,-
23-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
23-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28,28,28,28,-,-,-,-
24-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
24-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,315,320,317.25,311,6.25,2.01%,4600,-
24-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.14,8.5,8.28,8.86,-0.58,6.55%,69300,-
24-Jul-20,EABL,East African Breweries Ltd,135,222.25,161.25,170,167.75,160.25,7.5,4.68%,2300,-
24-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.43,1.5,1.47,1.49,-0.02,1.34%,2500,-
24-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
24-Jul-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,28,2,7.14%,200,-
27-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
27-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,315,318,316.75,317.25,-0.5,0.16%,11200,-
27-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.4,8.98,8.48,8.28,0.2,2.42%,29900,-
27-Jul-20,EABL,East African Breweries Ltd,135,222.25,161.75,167,163,167.75,-4.75,2.83%,311200,-
27-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.39,1.54,1.41,1.47,-0.06,4.08%,38700,-
27-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
27-Jul-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
28-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
28-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,316.75,316.75,316.75,316.75,-,-,-,-
28-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.5,8.8,8.5,8.48,0.02,0.24%,36800,-
28-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,165,163,163,-,-,104900,-
28-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.35,1.5,1.41,1.41,-,-,54800,-
28-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
28-Jul-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
29-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
29-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,317,330,323.5,316.75,6.75,2.13%,200,-
