DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
16-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.33,2.31,2.3,0.01,0.43%,"281,200",-
16-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8,8,8,8,-,-,"5,000",-
16-Jun-20,SLAM,Sanlam Kenya Plc,12.8,20,14.2,14.5,14.4,14.95,-0.55,3.68%,"1,500",-
17-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,8.66,9.5,8.7,9.62,-0.92,9.56%,"21,100",-
17-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.4,2.35,2.31,0.04,1.73%,"44,900",-
17-Jun-20,JUB,Jubilee Holdings Ltd,225,380,250,251,250,250.5,-0.5,0.20%,"17,800",-
17-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.3,2.32,2.3,2.31,-0.01,0.43%,"84,200",-
17-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8,8,8,8,-,-,"5,100",-
17-Jun-20,SLAM,Sanlam Kenya Plc,12.8,20,14,14.2,14,14.4,-0.4,2.78%,"3,600",-
18-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.84,8.1,7.96,8.7,-0.74,8.51%,"267,700",-
18-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.24,2.35,2.25,2.35,-0.1,4.26%,"177,900",-
18-Jun-20,JUB,Jubilee Holdings Ltd,225,380,250,250,250,250,-,-,-,-
18-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.32,2.26,2.3,-0.04,1.74%,"395,600",-
18-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8,8,8,8,-,-,300,-
18-Jun-20,SLAM,Sanlam Kenya Plc,12.8,19.55,13.5,13.8,13.55,14,-0.45,3.21%,"123,000",-
19-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.5,8.66,8.46,7.96,0.5,6.28%,"437,100",-
19-Jun-20,CIC,CIC Insurance Group Ltd,2,3.85,2.21,2.4,2.25,2.25,-,-,"372,900",-
19-Jun-20,JUB,Jubilee Holdings Ltd,240,400,250,250,250,250,-,-,"2,000",-
19-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,2.18,2.3,2.2,2.26,-0.06,2.65%,"535,700",-
19-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.9,7.9,7.9,8,-0.1,1.25%,"1,000",-
19-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,13.55,13.55,13.55,13.55,-,-,-,-
22-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.5,8.14,8.46,-0.32,3.78%,"36,800",-
22-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.21,2.4,2.3,2.25,0.05,2.22%,"2,164,000",-
22-Jun-20,JUB,Jubilee Holdings Ltd,225,380,250,250,250,250,-,-,500,-
22-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.29,2.25,2.2,0.05,2.27%,"48,000",-
22-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.52,7.52,7.52,7.9,-0.38,4.81%,"15,000",-
22-Jun-20,SLAM,Sanlam Kenya Plc,12.8,19.5,13.55,13.55,13.55,13.55,-,-,-,-
23-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.66,8.5,8.04,8.14,-0.1,1.23%,"139,800",-
23-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.3,2.3,2.3,-,-,"20,400",-
23-Jun-20,JUB,Jubilee Holdings Ltd,225,380,250,250,250,250,-,-,200,-
23-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.19,2.3,2.22,2.25,-0.03,1.33%,"105,400",-
23-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.22,7.22,7.22,7.52,-0.3,3.99%,100,-
23-Jun-20,SLAM,Sanlam Kenya Plc,12.8,19.5,13.6,13.8,13.65,13.55,0.1,0.74%,"12,000",-
24-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.64,8.14,8,8.04,-0.04,0.50%,"29,700",-
24-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.27,2.3,2.29,2.3,-0.01,0.43%,"133,800",-
24-Jun-20,JUB,Jubilee Holdings Ltd,225,380,249,250,249.5,250,-0.5,0.20%,"6,000",-
24-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.1,2.29,2.1,2.22,-0.12,5.41%,"17,406,400",-
24-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.22,7.22,7.22,7.22,-,-,200,-
24-Jun-20,SLAM,Sanlam Kenya Plc,12.8,19.5,13.65,13.65,13.65,13.65,-,-,-,-
25-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.68,8.1,7.9,8,-0.1,1.25%,"27,600",-
25-Jun-20,CIC,CIC Insurance Group Ltd,2,3.85,2.27,2.3,2.3,2.29,0.01,0.44%,"244,700",-
25-Jun-20,JUB,Jubilee Holdings Ltd,240,400,249,250,249,249.5,-0.5,0.20%,"5,100",-
25-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,2.1,2.28,2.1,2.1,-,-,"4,415,600",-
25-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.22,7.22,7.22,7.22,-,-,-,-
25-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,13.65,13.65,13.65,13.65,-,-,-,-
26-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.68,7.8,7.8,7.9,-0.1,1.27%,"27,500",-
26-Jun-20,CIC,CIC Insurance Group Ltd,2,3.69,2.26,2.3,2.3,2.3,-,-,"65,200",-
26-Jun-20,JUB,Jubilee Holdings Ltd,239,400,250,250,250,249,1,0.40%,200,-
26-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.26,2.22,2.1,0.12,5.71%,"19,600",-
26-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.22,7.22,7.22,7.22,-,-,100,-
26-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,13.65,13.65,13.65,13.65,-,-,-,-
29-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.68,8,7.8,7.8,-,-,"12,900",-
29-Jun-20,CIC,CIC Insurance Group Ltd,2,3.7,2.27,2.3,2.29,2.3,-0.01,0.43%,"68,800",-
29-Jun-20,JUB,Jubilee Holdings Ltd,240,400,245,249,247,250,-3,1.20%,"1,000",-
29-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.17,2.28,2.22,2.22,-,-,"150,700",-
29-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.5,7.5,7.5,7.22,0.28,3.88%,500,-
29-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,13.5,13.6,13.5,13.65,-0.15,1.10%,"8,100",-
30-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7.24,8.1,7.62,7.8,-0.18,2.31%,"40,000",-
30-Jun-20,CIC,CIC Insurance Group Ltd,2,3.7,2.26,2.3,2.29,2.29,-,-,"16,900",-
30-Jun-20,JUB,Jubilee Holdings Ltd,240,400,240,250,242,247,-5,2.02%,"1,700",-
30-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2,2.27,2.14,2.22,-0.08,3.60%,"615,900",-
30-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.02,8.02,8.02,7.5,0.52,6.93%,100,-
30-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,13.5,13.8,13.5,13.5,-,-,"9,400",-
01-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.68,7.64,7.62,0.02,0.26%,51100,-
01-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2.29,2.3,2.3,2.29,0.01,0.44%,15300,-
01-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,242,242,242,242,-,-,-,-
01-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.1,2.28,2.2,2.14,0.06,2.80%,140200,-
01-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.02,8.8,8.78,8.02,0.76,9.48%,6500,-
01-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.5,0.15,1.11%,1500,-
02-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.12,7.68,7.68,7.64,0.04,0.52%,38200,-
02-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2.18,2.4,2.25,2.3,-0.05,2.17%,139900,-
02-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,239,239,239,242,-3,1.24%,1000,-
02-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.15,2.27,2.17,2.2,-0.03,1.36%,162100,-
02-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8.7,8.04,8.78,-0.74,8.43%,9200,-
02-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.65,-,-,1500,-
03-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.16,7.68,7.6,7.68,-0.08,1.04%,11100,-
03-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.2,2.3,2.26,2.25,0.01,0.44%,26400,-
03-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,249.75,250,250,239,11,4.60%,1500,-
03-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.2,2.25,2.22,2.17,0.05,2.30%,37800,-
03-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.04,8.04,8.04,8.04,-,-,-,-
03-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.65,-,-,-,-
06-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.16,7.6,7.46,7.6,-0.14,1.84%,11500,-
06-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.18,2.3,2.25,2.26,-0.01,0.44%,462200,-
06-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,249.75,250,249.75,250,-0.25,0.10%,300,-
06-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.19,2.28,2.2,2.22,-0.02,0.90%,4366100,-
06-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.7,8.7,8.7,8.04,0.66,8.21%,200,-
06-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.65,-,-,-,-
07-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.18,7.6,7.36,7.46,-0.1,1.34%,10100,-
07-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.2,2.25,2.23,2.25,-0.02,0.89%,67100,-
07-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,250,250,250,249.75,0.25,0.10%,900,-
07-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.17,2.25,2.2,2.2,-,-,253000,-
07-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.86,7.86,7.86,8.7,-0.84,9.66%,13700,-
07-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.65,-,-,-,-
08-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.16,7.36,-0.2,2.72%,20500,-
08-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.16,2.25,2.18,2.23,-0.05,2.24%,56700,-
08-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,240,250,244.25,250,-5.75,2.30%,2500,-
08-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.05,2.2,2.15,2.2,-0.05,2.27%,407700,-
08-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.86,7.86,7.86,7.86,-,-,-,-
08-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.65,13.65,13.65,13.65,-,-,-,-
09-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.92,7.4,7.1,7.16,-0.06,0.84%,39000,-
09-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2.15,2.23,2.18,2.18,-,-,253700,-
09-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,225,230,229,244.25,-15.25,6.24%,1000,-
09-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.05,2.18,2.12,2.15,-0.03,1.40%,87900,-
09-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,7.86,0.14,1.78%,9900,-
09-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13.8,13.1,13.65,-0.55,4.03%,2300,-
10-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.94,7.12,7,7.1,-0.1,1.41%,8800,-
10-Jul-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.16,2.25,2.25,2.18,0.07,3.21%,3099900,-
10-Jul-20,JUB,Jubilee Holdings Ltd,210,360,229,229,229,229,-,-,-,-
10-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2,2.18,2,2.12,-0.12,5.66%,15032100,-
10-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.86,7.86,7.86,8,-0.14,1.75%,700,-
10-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,13.1,0.4,3.05%,2700,-
13-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.1,7,7,-,-,62800,-
13-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.2,2.36,2.21,2.25,-0.04,1.78%,45500,-
13-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,229,229,229,229,-,-,-,-
13-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.15,2.2,2.18,2,0.18,9.00%,232800,-
13-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.86,7.86,7.86,7.86,-,-,300,-
13-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,12.8,13,12.9,13.5,-0.6,4.44%,1000,-
14-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.94,7.6,7.06,7,0.06,0.86%,28000,-
14-Jul-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.2,2.36,2.22,2.21,0.01,0.45%,72500,-
14-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,229,11,4.80%,200,-
14-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.39,2.31,2.18,0.13,5.96%,401300,-
14-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.86,7.86,7.86,7.86,-,-,-,-
14-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,12.9,12.9,12.9,12.9,-,-,-,-
15-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.14,7.6,7.48,7.06,0.42,5.95%,800,-
15-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.35,2.4,2.38,2.22,0.16,7.21%,13000,-
15-Jul-20,JUB,Jubilee Holdings Ltd,210,360,235,240,237.75,240,-2.25,0.94%,4500,-
15-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.5,2.42,2.31,0.11,4.76%,1484000,-
15-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.86,7.86,7.86,7.86,-,-,-,-
15-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,12.9,1.1,8.53%,100,-
16-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.6,7.5,7.48,0.02,0.27%,21100,-
16-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.3,2.5,2.43,2.38,0.05,2.10%,59300,-
16-Jul-20,JUB,Jubilee Holdings Ltd,210,360,237.75,237.75,237.75,237.75,-,-,-,-
16-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.21,2.48,2.31,2.42,-0.11,4.55%,520700,-
16-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.86,7.86,7.86,7.86,-,-,-,-
16-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,100,-
17-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.48,7.5,7.5,7.5,-,-,19700,-
17-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.3,2.35,2.35,2.43,-0.08,3.29%,8600,-
17-Jul-20,JUB,Jubilee Holdings Ltd,210,360,250,250,250,237.75,12.25,5.15%,100,-
17-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.43,2.4,2.31,0.09,3.90%,795800,-
17-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.86,8,7.9,7.86,0.04,0.51%,1300,-
17-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,200,-
20-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.5,7.42,7.5,-0.08,1.07%,5400,-
20-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.35,2.35,2.35,2.35,-,-,15900,-
20-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,250,-10,4.00%,2700,-
20-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.4,2.48,2.41,2.4,0.01,0.42%,93200,-
20-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.9,7.9,7.9,7.9,-,-,200,-
20-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,14,-0.1,0.71%,200,-
21-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.4,7.4,7.42,-0.02,0.27%,4400,-
21-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.3,2.26,2.35,-0.09,3.83%,31600,-
21-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,100,-
21-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.38,2.5,2.45,2.41,0.04,1.66%,568400,-
21-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,8,8,8,7.9,0.1,1.27%,100,-
21-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.9,-0.9,6.47%,100,-
22-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.4,7.16,7.4,-0.24,3.24%,4500,-
22-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.4,2.39,2.26,0.13,5.75%,107000,-
22-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,100,-
22-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.45,2.4,2.45,-0.05,2.04%,334900,-
22-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.9,8,7.9,8,-0.1,1.25%,1100,-
22-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,13,1,7.69%,100,-
23-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.76,7.1,7,7.16,-0.16,2.23%,6700,-
23-Jul-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.3,2.45,2.41,2.39,0.02,0.84%,361300,-
23-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,-,-
23-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.44,2.4,2.4,-,-,112200,-
23-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.9,7.9,7.9,7.9,-,-,-,-
23-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,-,-
24-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.4,7.06,7,0.06,0.86%,3900,-
24-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.4,2.54,2.44,2.41,0.03,1.24%,15200,-
24-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,240,240,240,240,-,-,100,-
24-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.37,2.4,2.4,2.4,-,-,328200,-
24-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8,8.1,8.02,7.9,0.12,1.52%,1000,-
24-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,3000,-
27-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,7,6.8,7.06,-0.26,3.68%,32500,-
27-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.4,2.53,2.48,2.44,0.04,1.64%,9900,-
27-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,240,249.75,240,240,-,-,340700,-
27-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.3,2.45,2.4,2.4,-,-,252700,-
27-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.9,8,7.94,8.02,-0.08,1.00%,300,-
27-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,-,-
28-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.7,6.52,6.8,-0.28,4.12%,51500,-
28-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.5,2.65,2.53,2.48,0.05,2.02%,737600,-
28-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,240,240,240,240,-,-,-,-
28-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.3,2.4,2.38,2.4,-0.02,0.83%,298700,-
28-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.9,7.94,7.9,7.94,-0.04,0.50%,900,-
28-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,14,-1,7.14%,800,-
29-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,7,6.68,6.52,0.16,2.45%,73800,-
29-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2.48,2.65,2.52,2.53,-0.01,0.40%,330400,-
29-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,235,235,235,240,-5,2.08%,1500,-
29-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.25,2.4,2.3,2.38,-0.08,3.36%,54200,-
29-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8.1,8.06,7.9,0.16,2.03%,200,-
29-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.05,14,13.2,13,0.2,1.54%,13800,-
30-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,6.68,6.9,6.78,6.68,0.1,1.50%,3700,-
30-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.45,2.5,2.45,2.52,-0.07,2.78%,154200,-
30-Jul-20,JUB,Jubilee Holdings Ltd,210,360.25,240,240,240,235,5,2.13%,200,-
30-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.25,2.4,2.37,2.3,0.07,3.04%,43900,-
30-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.1,8.2,8.12,8.06,0.06,0.74%,2500,-
30-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,13.2,0.3,2.27%,9700,-
03-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.58,7.44,6.88,6.78,0.1,1.47%,5100,-
03-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.65,2.49,2.45,0.04,1.63%,29900,-
03-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,235,235,235,240,-5,2.08%,100,-
03-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.23,2.42,2.36,2.37,-0.01,0.42%,80700,-
03-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.12,8.12,8.12,8.12,-,-,-,-
03-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.5,-0.5,3.70%,300,-
04-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.4,7.1,6.88,0.22,3.20%,5000,-
04-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.25,2.5,2.28,2.49,-0.21,8.43%,211700,-
04-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,235,235,235,235,-,-,200,-
04-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.25,2.42,2.28,2.36,-0.08,3.39%,73900,-
04-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.12,8.12,8.12,8.12,-,-,-,-
04-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,14,13.95,13,0.95,7.31%,9900,-
05-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.38,7.22,7.1,0.12,1.69%,1000,-
05-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.2,2.5,2.2,2.28,-0.08,3.51%,5029900,-
05-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,220,235,223.75,235,-11.25,4.79%,1700,-
05-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.12,2.4,2.2,2.28,-0.08,3.51%,1644000,-
05-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.12,8.12,8.12,8.12,-,-,-,-
05-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.95,13.95,13.95,13.95,-,-,-,-
06-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.48,7.22,0.26,3.60%,99500,-
06-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2.2,2.3,2.21,2.2,0.01,0.45%,142000,-
06-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,223.75,-3.75,1.68%,200,-
06-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.27,2.32,2.29,2.2,0.09,4.09%,35200,-
06-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.9,8,7.96,8.12,-0.16,1.97%,1800,-
06-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.95,13.95,13.95,13.95,-,-,-,-
07-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.8,7,6.96,7.48,-0.52,6.95%,7700,-
07-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.15,2.3,2.17,2.21,-0.04,1.81%,342600,-
07-Aug-20,JUB,Jubilee Holdings Ltd,210,360,215,215,215,220,-5,2.27%,5500,-
07-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.32,2.39,2.38,2.29,0.09,3.93%,190700,-
07-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.9,7.9,7.9,7.96,-0.06,0.75%,100,-
07-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,13.95,-0.05,0.36%,200,-
10-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.8,7,6.84,6.96,-0.12,1.72%,59300,-
10-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2.08,2.15,2.12,2.17,-0.05,2.30%,208500,-
10-Aug-20,JUB,Jubilee Holdings Ltd,210,360,215,215,215,215,-,-,-,-
