DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
13-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.52,3.83,3.67,3.67,-,-,"223,000",-
13-Jun-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,409.75,0.25,0.06%,"19,100",-
13-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.85,15.5,14.95,14.7,0.25,1.70%,"167,200",3.74
13-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,11.25,10.8,10.5,0.3,2.86%,"1,000",-
13-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,21.1,22.9,22.75,22.9,-0.15,0.66%,"3,200",-
14-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8,8.6,8.32,8.24,0.08,0.97%,"182,900",-
14-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.55,3.7,3.66,3.67,-0.01,0.27%,"14,900",-
14-Jun-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,-,-
14-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.15,15.2,14.75,14.95,-0.2,1.34%,"296,700",3.69
14-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11,11,11,10.8,0.2,1.85%,200,-
14-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,22.9,22.9,22.9,22.75,0.15,0.66%,200,-
17-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.58,8.52,8.32,0.2,2.40%,"15,100",-
17-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.52,3.8,3.57,3.66,-0.09,2.46%,"62,300",-
17-Jun-19,JUB,Jubilee Holdings Ltd,225,380,390,390,390,410,-20,4.88%,100,-
17-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,4.01,13.9,4.24,14.75,-10.51,71.25%,"201,600",-
17-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.95,11,11,11,-,-,"27,000",-
17-Jun-19,SLAM,Sanlam Kenya Plc,12.8,19.5,22,22.75,22.3,22.9,-0.6,2.62%,"1,200",-
18-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.1,8.56,8.24,8.52,-0.28,3.29%,"103,100",-
18-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.57,3.66,3.64,3.57,0.07,1.96%,"52,000",-
18-Jun-19,JUB,Jubilee Holdings Ltd,225,380,390,390,390,390,-,-,-,-
18-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.84,4.15,3.95,4.24,-0.29,6.84%,"163,900",-
18-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.1,11,10.9,11,-0.1,0.91%,"6,000",-
18-Jun-19,SLAM,Sanlam Kenya Plc,12.8,19.5,22,22,22,22.3,-0.3,1.35%,"1,600",-
19-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.14,8.5,8.22,8.24,-0.02,0.24%,"3,400",-
19-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.67,3.53,3.64,-0.11,3.02%,"94,200",-
19-Jun-19,JUB,Jubilee Holdings Ltd,225,380.5,390,390,390,390,-,-,-,-
19-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.83,4,3.91,3.95,-0.04,1.01%,"80,100",-
19-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.1,10.5,10.45,10.9,-0.45,4.13%,"27,500",-
19-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,22.9,22.9,22.9,22,0.9,4.09%,"1,000",-
20-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.3,8.28,8.22,0.06,0.73%,"32,700",-
20-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.64,3.56,3.53,0.03,0.85%,"329,200",-
20-Jun-19,JUB,Jubilee Holdings Ltd,225,380,392,400,399.75,390,9.75,2.50%,"3,800",-
20-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.83,3.95,3.9,3.91,-0.01,0.26%,"54,700",-
20-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.1,10.1,10.1,10.45,-0.35,3.35%,"4,700",-
20-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,22.5,22.5,22.5,22.9,-0.4,1.75%,400,-
21-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.28,8.3,8.28,8.28,-,-,"2,300",-
21-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.46,3.85,3.5,3.56,-0.06,1.69%,"74,000",-
21-Jun-19,JUB,Jubilee Holdings Ltd,225,380,399.75,399.75,399.75,399.75,-,-,-,-
21-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.88,3.83,3.9,-0.07,1.79%,"27,500",-
21-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.15,10.5,10.2,10.1,0.1,0.99%,"5,000",-
21-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,22.4,22.5,22.45,22.5,-0.05,0.22%,500,-
24-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8,8.4,8.12,8.28,-0.16,1.93%,"18,300",-
24-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.44,3.5,-0.06,1.71%,"246,600",-
24-Jun-19,JUB,Jubilee Holdings Ltd,225,380,399.75,399.75,399.75,399.75,-,-,-,-
24-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.7,3.87,3.86,3.83,0.03,0.78%,"803,000",-
24-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.3,10.3,10.3,10.2,0.1,0.98%,200,-
24-Jun-19,SLAM,Sanlam Kenya Plc,12.8,19.55,20.5,20.5,20.5,22.45,-1.95,8.69%,100,-
25-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8,8.4,8.34,8.12,0.22,2.71%,"121,500",-
25-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.4,3.44,-0.04,1.16%,"124,300",-
25-Jun-19,JUB,Jubilee Holdings Ltd,225,380.5,399.75,399.75,399.75,399.75,-,-,-,-
25-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.48,3.77,3.62,3.86,-0.24,6.22%,"56,900",-
25-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.1,11.25,11.2,10.3,0.9,8.74%,"1,100",-
25-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,20.5,20.5,20.5,-,-,-,-
26-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.28,8.5,8.32,8.34,-0.02,0.24%,"2,600",-
26-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.6,3.5,3.4,0.1,2.94%,"135,100",-
26-Jun-19,JUB,Jubilee Holdings Ltd,225,380,399.75,399.75,399.75,399.75,-,-,-,-
26-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.69,3.95,3.74,3.62,0.12,3.31%,"257,100",-
26-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.15,11.2,10.55,11.2,-0.65,5.80%,"2,600",-
26-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,20.5,20.5,20.5,-,-,"10,000",-
27-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.14,8.52,8.46,8.32,0.14,1.68%,"3,500",-
27-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.85,3.57,3.5,0.07,2.00%,"20,500",-
27-Jun-19,JUB,Jubilee Holdings Ltd,225,380,399.75,399.75,399.75,399.75,-,-,-,-
27-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.75,3.8,3.79,3.74,0.05,1.34%,"34,200",-
27-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.5,10.5,10.5,10.55,-0.05,0.47%,"4,500",-
27-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,20.5,20.5,20.5,-,-,-,-
28-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.14,8.22,8.2,8.46,-0.26,3.07%,"4,900",-
28-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.64,3.55,3.57,-0.02,0.56%,"22,200",-
28-Jun-19,JUB,Jubilee Holdings Ltd,225,380.5,399.75,399.75,399.75,399.75,-,-,100,-
28-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.7,3.8,3.76,3.79,-0.03,0.79%,"112,900",-
28-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.3,10.5,10.45,10.5,-0.05,0.48%,"32,600",-
28-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,20.5,20.5,20.5,-,-,"1,000",-
01-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.5,8.26,8.2,0.06,0.73%,"35,500",-
01-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.64,3.57,3.55,0.02,0.56%,"13,700",-
01-Jul-19,JUB,Jubilee Holdings Ltd,225,381,399.75,399.75,399.75,399.75,-,-,-,-
01-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.8,3.8,3.76,0.04,1.06%,"14,400",-
01-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10,10.45,10.1,10.45,-0.35,3.35%,"14,500",-
01-Jul-19,SLAM,Sanlam Kenya Plc,13,20,20.5,20.5,20.5,20.5,-,-,-,-
02-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,8.18,8.22,8.2,8.26,-0.06,0.73%,"25,000",-
02-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.7,3.53,3.57,-0.04,1.12%,"40,000",-
02-Jul-19,JUB,Jubilee Holdings Ltd,225,380,399.75,399.75,399.75,399.75,-,-,-,-
02-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.7,3.98,3.79,3.8,-0.01,0.26%,"62,800",-
02-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.5,10.45,10.05,10.1,-0.05,0.50%,"1,700",-
02-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.5,20.5,20.5,20.5,20.5,-,-,-,-
03-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,8,8.22,8.1,8.2,-0.1,1.22%,"30,300",-
03-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.46,3.6,3.5,3.53,-0.03,0.85%,"128,400",-
03-Jul-19,JUB,Jubilee Holdings Ltd,225,380.5,400,400,400,399.75,0.25,0.06%,200,-
03-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.65,3.79,3.7,3.79,-0.09,2.37%,"203,100",-
03-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,10.5,10.45,10.05,0.4,3.98%,"60,100",-
03-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,20.5,20.5,20.5,-,-,500,-
04-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.6,8.3,8.28,8.1,0.18,2.22%,"14,358,700",-
04-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.46,3.6,3.47,3.5,-0.03,0.86%,"52,000",-
04-Jul-19,JUB,Jubilee Holdings Ltd,225,380,395,396,395.5,400,-4.5,1.13%,"2,500",-
04-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.63,4,3.7,3.7,-,-,"48,400",-
04-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,11.2,10.2,10.45,-0.25,2.39%,"7,300",-
04-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.55,20.5,20.5,20.5,20.5,-,-,100,-
05-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.2,8.16,8.28,-0.12,1.45%,"609,100",-
05-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.45,3.69,3.48,3.47,0.01,0.29%,"131,900",-
05-Jul-19,JUB,Jubilee Holdings Ltd,225,380,390,400,391,395.5,-4.5,1.14%,"9,100",-
05-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,4,3.94,3.7,0.24,6.49%,"3,400",-
05-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,10.25,10.2,10.2,-,-,200,-
05-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.5,19.5,19.5,20.5,-1,4.88%,"3,000",-
08-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.84,8.16,7.9,8.16,-0.26,3.19%,"2,795,100",-
08-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.65,3.51,3.48,0.03,0.86%,"60,600",-
08-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380,385,384,391,-7,1.79%,"1,600",-
08-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.93,3.94,-0.01,0.25%,"41,200",-
08-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.2,11.2,10.7,10.2,0.5,4.90%,200,-
08-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.5,19.3,20,19.3,19.5,-0.2,1.03%,"12,800",-
09-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.88,8.16,7.9,7.9,-,-,"23,100",-
09-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.55,3.51,3.51,-,-,"21,000",-
09-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380,381,380,384,-4,1.04%,"6,000",-
09-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.92,3.93,-0.01,0.25%,"51,400",-
09-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,10.2,10.2,10.7,-0.5,4.67%,"1,100",-
09-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,-,-
10-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.88,8,7.94,7.9,0.04,0.51%,"139,400",-
10-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.6,3.52,3.51,0.01,0.28%,"190,700",-
10-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380,380,380,380,-,-,"1,400",-
10-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.92,3.95,3.94,3.92,0.02,0.51%,"40,300",-
10-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.2,11.2,11.2,10.2,1,9.80%,200,-
10-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,-,-
11-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.62,8.1,7.8,7.94,-0.14,1.76%,"16,300",-
11-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.53,3.44,3.52,-0.08,2.27%,"144,400",-
11-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380,381,380.5,380,0.5,0.13%,200,-
11-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.94,3.94,-,-,"49,500",-
11-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,11.2,11.2,11.2,11.2,-,-,700,-
11-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.5,19.3,19.3,19.3,19.3,-,-,-,-
12-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.52,8.52,7.76,7.8,-0.04,0.51%,"201,000",-
12-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.45,3.6,3.52,3.44,0.08,2.33%,"361,200",-
12-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380.5,380.5,380.5,380.5,-,-,-,-
12-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.93,3.94,-0.01,0.25%,"90,400",-
12-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11,11.2,11.1,11.2,-0.1,0.89%,600,-
12-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,-,-
15-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.5,8,7.64,7.76,-0.12,1.55%,"23,000",-
15-Jul-19,CIC,CIC Insurance Group Ltd,2,3.7,3.5,3.6,3.52,3.52,-,-,"22,600",-
15-Jul-19,JUB,Jubilee Holdings Ltd,240,400,380.5,380.5,380.5,380.5,-,-,-,-
15-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.93,3.93,-,-,"20,600",-
15-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.5,10.6,10.5,11.1,-0.6,5.41%,"1,100",-
15-Jul-19,SLAM,Sanlam Kenya Plc,13.5,20.5,19.3,19.3,19.3,19.3,-,-,-,-
16-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.9,7.5,7.64,-0.14,1.83%,"45,700",-
16-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.6,3.52,3.52,-,-,"36,700",-
16-Jul-19,JUB,Jubilee Holdings Ltd,225,381,380,380,380,380.5,-0.5,0.13%,"3,500",-
16-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.94,3.92,3.93,-0.01,0.25%,"55,900",-
16-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,11,11,11,10.5,0.5,4.76%,600,-
16-Jul-19,SLAM,Sanlam Kenya Plc,13,20,19.3,19.3,19.3,19.3,-,-,-,-
17-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.8,7.52,7.5,0.02,0.27%,"75,800",-
17-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.45,3.5,3.46,3.52,-0.06,1.70%,"81,000",-
17-Jul-19,JUB,Jubilee Holdings Ltd,225,380.5,370.25,380,376.5,380,-3.5,0.92%,"1,000",-
17-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.95,3.91,3.92,-0.01,0.26%,"55,500",-
17-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,10.8,10.5,11,-0.5,4.55%,"6,300",-
17-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,"9,000",-
18-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.6,8,7.7,7.52,0.18,2.39%,"19,300",-
18-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.41,3.52,3.44,3.46,-0.02,0.58%,"66,700",-
18-Jul-19,JUB,Jubilee Holdings Ltd,225,380,369,370,369.25,376.5,-7.25,1.93%,"10,700",-
18-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.94,3.92,3.91,0.01,0.26%,"23,500",-
18-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,11,10.45,10.5,-0.05,0.48%,"4,600",-
18-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.55,20,20,20,19.3,0.7,3.63%,500,-
19-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.76,8.26,7.8,7.7,0.1,1.30%,"5,000",-
19-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.43,3.6,3.49,3.44,0.05,1.45%,"22,400",-
19-Jul-19,JUB,Jubilee Holdings Ltd,225,380,360,379.5,366.5,369.25,-2.75,0.74%,300,-
19-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.9,3.94,3.93,3.92,0.01,0.26%,"48,200",-
19-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11,11,11,10.45,0.55,5.26%,800,-
19-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.4,20,19.55,20,-0.45,2.25%,"2,800",-
22-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.86,8.3,8.06,7.8,0.26,3.33%,"26,800",-
22-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.42,3.65,3.47,3.49,-0.02,0.57%,"18,500",-
22-Jul-19,JUB,Jubilee Holdings Ltd,225,380,360,379.5,373.75,366.5,7.25,1.98%,700,-
22-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.95,3.93,3.93,-,-,"22,400",-
22-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.4,11,10.9,11,-0.1,0.91%,600,-
22-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.55,19.55,19.55,19.55,-,-,-,-
23-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.84,8.3,8.24,8.06,0.18,2.23%,"31,000",-
23-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.42,3.52,3.51,3.47,0.04,1.15%,"88,700",-
23-Jul-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,373.75,-3.75,1.00%,"2,800",-
23-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.7,3.94,3.83,3.93,-0.1,2.54%,"572,400",-
23-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.55,10.9,10.6,10.9,-0.3,2.75%,"8,900",-
23-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.55,19.4,19.4,19.4,19.55,-0.15,0.77%,"2,900",-
24-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.88,8.5,8.2,8.24,-0.04,0.49%,"47,600",-
24-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.52,3.41,3.51,-0.1,2.85%,"149,200",-
24-Jul-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
24-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.83,3.9,3.86,3.83,0.03,0.78%,"28,200",-
24-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.5,10.8,10.5,10.6,-0.1,0.94%,"9,500",-
24-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.55,19.4,19.4,19.4,19.4,-,-,"2,100",-
25-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.86,8.16,7.92,8.2,-0.28,3.41%,"40,300",-
25-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.6,3.58,3.41,0.17,4.99%,"302,000",-
25-Jul-19,JUB,Jubilee Holdings Ltd,225,380.5,370,370,370,370,-,-,-,-
25-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.85,4,3.97,3.86,0.11,2.85%,"21,900",-
25-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.5,10.5,10.5,10.5,-,-,-,-
25-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.4,19.4,19.4,19.4,-,-,-,-
26-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.16,7.84,7.92,-0.08,1.01%,"21,700",-
26-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.65,3.56,3.58,-0.02,0.56%,"46,600",-
26-Jul-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
26-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.85,3.98,3.89,3.97,-0.08,2.02%,"17,400",-
26-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.5,10.8,10.5,10.5,-,-,"21,300",-
26-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.4,19.4,19.4,19.4,-,-,"1,000",-
29-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.1,7.86,7.84,0.02,0.26%,"41,900",-
29-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.42,3.37,3.56,-0.19,5.34%,"279,400",-
29-Jul-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,-,-
29-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.97,3.98,3.98,3.89,0.09,2.31%,"27,500",-
29-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.5,10.8,10.5,10.5,-,-,"9,800",-
29-Jul-19,SLAM,Sanlam Kenya Plc,13,20,19.4,19.4,19.4,19.4,-,-,-,-
30-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.9,8.1,7.98,7.86,0.12,1.53%,"73,400",-
30-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.5,3.35,3.37,-0.02,0.59%,"74,900",-
30-Jul-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
30-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.92,4.36,3.99,3.98,0.01,0.25%,"41,000",-
30-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.8,10.8,10.8,10.5,0.3,2.86%,"4,000",-
30-Jul-19,SLAM,Sanlam Kenya Plc,12.8,20,19.4,19.5,19.45,19.4,0.05,0.26%,"115,800",-
31-Jul-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.1,7.88,7.98,-0.1,1.25%,"73,400",-
31-Jul-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.5,3.21,3.35,-0.14,4.18%,"201,000",-
31-Jul-19,JUB,Jubilee Holdings Ltd,225,380,380,380,380,370,10,2.70%,300,-
31-Jul-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.96,3.87,3.99,-0.12,3.01%,"181,600",-
31-Jul-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.8,10.8,10.8,10.8,-,-,"1,900",-
31-Jul-19,SLAM,Sanlam Kenya Plc,12.8,19.55,17.55,17.55,17.55,19.45,-1.9,9.77%,"3,600",-
01-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8.1,7.84,7.88,-0.04,0.51%,"180,400",-
01-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.21,3.35,3.26,3.21,0.05,1.56%,"83,100",-
01-Aug-19,JUB,Jubilee Holdings Ltd,225,380,373,373,373,380,-7,1.84%,"35,900",-
01-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.8,3.96,3.94,3.87,0.07,1.81%,"81,100",-
01-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.8,10.8,10.8,10.8,-,-,200,-
01-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,17.55,17.55,17.55,17.55,-,-,-,-
02-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.8,8,7.84,7.84,-,-,"17,200",-
02-Aug-19,CIC,CIC Insurance Group Ltd,2,3.69,3.2,3.35,3.28,3.26,0.02,0.61%,"103,200",-
02-Aug-19,JUB,Jubilee Holdings Ltd,239,400,373,373,373,373,-,-,"1,400",-
02-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.4,3.96,3.41,3.94,-0.53,13.45%,"2,967,900",-
02-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.8,10.8,10.8,10.8,-,-,-,-
02-Aug-19,SLAM,Sanlam Kenya Plc,13.5,20.5,17.55,17.55,17.55,17.55,-,-,-,-
05-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.88,7.64,7.84,-0.2,2.55%,"13,600",-
